"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:15:44.3771893 AM","stub.exe","2304","QueryDirectory","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Filter: script.bat, 1: script.bat"
"4:15:44.3772033 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming","SUCCESS",""
"4:15:44.3772727 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3772866 AM","stub.exe","2304","QueryBasicInformationFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS","CreationTime: 3/25/2014 6:33:32 AM, LastAccessTime: 3/25/2014 6:33:32 AM, LastWriteTime: 3/30/2014 4:15:44 AM, ChangeTime: 3/30/2014 4:15:44 AM, FileAttributes: ANCI"
"4:15:44.3772927 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData\Roaming\script.bat","SUCCESS",""
"4:15:44.3773133 AM","stub.exe","2304","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3773354 AM","stub.exe","2304","QueryDirectory","C:\Users","SUCCESS","Filter: Users, 1: Users"
"4:15:44.3773690 AM","stub.exe","2304","CloseFile","C:\","SUCCESS",""
"4:15:44.3774254 AM","stub.exe","2304","CreateFile","C:\Users","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3774391 AM","stub.exe","2304","QueryDirectory","C:\Users\admin","SUCCESS","Filter: admin, 1: admin"
"4:15:44.3774515 AM","stub.exe","2304","CloseFile","C:\Users","SUCCESS",""
"4:15:44.3774903 AM","stub.exe","2304","CreateFile","C:\Users\admin","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3775027 AM","stub.exe","2304","QueryDirectory","C:\Users\admin\AppData","SUCCESS","Filter: AppData, 1: AppData"
"4:15:44.3775154 AM","stub.exe","2304","CloseFile","C:\Users\admin","SUCCESS",""
"4:15:44.3775527 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.3775639 AM","stub.exe","2304","QueryDirectory","C:\Users\admin\AppData\Roaming","SUCCESS","Filter: Roaming, 1: Roaming"
"4:15:44.3775742 AM","stub.exe","2304","CloseFile","C:\Users\admin\AppData","SUCCESS",""
"4:15:44.3776106 AM","stub.exe","2304","CreateFile","C:\Users\admin\AppData\Roaming","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
